label,text,token
0,people never change and that's that,"['people', 'never', 'change']"
1," yes ara i am not, and you know that  hahaha  speak no evil_monkey    face_with_tears_of_joy ","['yes', 'ara', 'know', 'hahaha', 'speak', 'evil_monkey', 'face_with_tears_of_joy']"
1," lol aye you're a funny fecker  )   and anytime ironside, you fancy a wee race just let me know!!","['lol', 'aye', 'funny', 'fecker', 'anytime', 'ironside', 'fancy', 'wee', 'race', 'let', 'know']"
0,  congressmen admit to  reading  ndaa before  voting    3     3 via ,"['congressman', 'admit', 'reading', 'ndaa', 'voting', '3', '3', 'via']"
0, there wasn't room for   loveyoubro,"['room', 'loveyoubro']"
0,"ask mystic mona your question! psychic view, weekdays at 9am (pdt) 347 850 1494   blogtalkradio","['ask', 'mystic', 'mona', 'question', 'psychic', 'view', 'weekday', '9am', 'pdt', '347', '850', '1494', 'blogtalkradio']"
0,"  lol its not that bad, budwieser is bad, its like drinking water from the tap   ","['lol', 'bad', 'budwieser', 'bad', 'like', 'drinking', 'water', 'tap']"
1,people in this school seem to amaze me   ,"['people', 'school', 'seem', 'amaze']"
1, continuing with that wonderful customer service ? ,"['continuing', 'wonderful', 'customer', 'service']"
0, acunity is on sale!! it's now 40  on steam! go buy it it's an amazing game  v  steamsale  steamwintersale,"['acunity', 'sale', '40', 'steam', 'go', 'buy', 'amazing', 'game', 'v', 'steamsale', 'steamwintersale']"
0,produce all kinds of creative designs  like15   ,"['produce', 'kind', 'creative', 'design', 'like15']"
1,me  so yall forced me to call in to keep my price the same? bh   silence  me   where is google fiber   ilovebrighthouse ,"['yall', 'forced', 'call', 'keep', 'price', 'bh', 'silence', 'google', 'fiber', 'ilovebrighthouse']"
1,the  moderation queue is flushed once every one planet miller hour! ,"['moderation', 'queue', 'flushed', 'every', 'one', 'planet', 'miller', 'hour']"
1,being ignored is still in my top ten things i love   sarcasmtweet ,"['ignored', 'still', 'top', 'ten', 'thing', 'love', 'sarcasmtweet']"
0,"listening to tron legacy album while cleaning, makes you feel like you can clean the world ","['listening', 'tron', 'legacy', 'album', 'cleaning', 'make', 'feel', 'like', 'clean', 'world']"
0,"having a night in with misha (she still needs twitter), chinese and movies all night  unilife  nightin","['night', 'misha', 'still', 'need', 'twitter', 'chinese', 'movie', 'night', 'unilife', 'nightin']"
0, it will be weird now without the christmas music!  party_popper  father_christmas  multiple_musical_notes   but yay!!! happy christmas sammie  face_throwing_a_kiss ,"['weird', 'without', 'christmas', 'music', 'party_popper', 'father_christmas', 'multiple_musical_notes', 'yay', 'happy', 'christmas', 'sammie', 'face_throwing_a_kiss']"
1,today is already shaping up to be fabulous ,"['today', 'already', 'shaping', 'fabulous']"
1,good crowd at the independence bowl   ,"['good', 'crowd', 'independence', 'bowl']"
0,whooo!!! god i love my team   dcrising  wizrockets,"['whooo', 'god', 'love', 'team', 'dcrising', 'wizrockets']"
1,i bet i'm the first to use that one ,"['bet', 'first', 'use', 'one']"
1, ooooh only the 'economic' destruction of the country  now that makes a world of a difference  ,"['ooooh', 'economic', 'destruction', 'country', 'make', 'world', 'difference']"
1,everything you've been told about copywriting is bs   ,"['everything', 'told', 'copywriting', 'b']"
0,"  that's awful ben, i know exactly how dreadful it is  hugs x","['awful', 'ben', 'know', 'exactly', 'dreadful', 'hug', 'x']"
1,"the worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like him, who didn't stop  ","['worst', 'part', 'crosswalk', 'memorial', 'kid', 'killed', 'nigga', 'like', 'stop']"
1,"oh great,  has pop up ads now  just what i want when trying to quickly access account info  ","['oh', 'great', 'pop', 'ad', 'want', 'trying', 'quickly', 'access', 'account', 'info']"
1,"migrains,, throwing up are always fun ","['migrains', 'throwing', 'always', 'fun']"
0, you are going to have to explain?,"['going', 'explain']"
1, there's a surprise  ,['surprise']
1,  khan is doing to brook what mayweather is doing to khan  making poor excuses to avoid the big fight ,"['khan', 'brook', 'mayweather', 'khan', 'making', 'poor', 'excuse', 'avoid', 'big', 'fight']"
1,sports rock so hard sometimes  ,"['sport', 'rock', 'hard', 'sometimes']"
1,surprised sjws haven't tried to get call of duty banned  you can make male   female guys so you have men killing women  misogyny ,"['surprised', 'sjws', 'tried', 'get', 'call', 'duty', 'banned', 'make', 'male', 'female', 'guy', 'men', 'killing', 'woman', 'misogyny']"
0,"you missed it  i just watched  got the rains of castamere, rob stark and his entourage all die   (","['missed', 'watched', 'got', 'rain', 'castamere', 'rob', 'stark', 'entourage', 'die']"
0, christmas slow down!  enough time left!!,"['christmas', 'slow', 'enough', 'time', 'left']"
0, duly noted  p  p  p,"['duly', 'noted', 'p', 'p', 'p']"
1,great way to start of the day ,"['great', 'way', 'start', 'day']"
0,stomach hurts sick of having sinus infection!!!,"['stomach', 'hurt', 'sick', 'sinus', 'infection']"
0,the first nsfw look at jessica cameron's mania via    ,"['first', 'nsfw', 'look', 'jessica', 'cameron', 'mania', 'via']"
1,everone is supporting fawad alam  d no fawad no cricket  d  v  supportfawad   usman ,"['everone', 'supporting', 'fawad', 'alam', 'fawad', 'cricket', 'v', 'supportfawad', 'usman']"
0,they have   been seen www monstermmorpg  com since  gist by  monstermmorpg  darumaka,"['seen', 'www', 'monstermmorpg', 'com', 'since', 'gist', 'monstermmorpg', 'darumaka']"
1,pretty much the real deal   thanksmom ,"['pretty', 'much', 'real', 'deal', 'thanksmom']"
1, glad to see someone has finally realised how funny mark lawrenson is and given him more work  he is a hoot      goodgrief,"['glad', 'see', 'someone', 'finally', 'realised', 'funny', 'mark', 'lawrenson', 'given', 'work', 'hoot', 'goodgrief']"
0, or maybe she just drips herself to death lol,"['maybe', 'drip', 'death', 'lol']"
0,who tf wants a christmas elf tattooed on them? that's the dumbest shit i've ever heard of   sorryimstoned  inkmasterfinale  inkmasterrivals,"['tf', 'want', 'christmas', 'elf', 'tattooed', 'dumbest', 'shit', 'ever', 'heard', 'sorryimstoned', 'inkmasterfinale', 'inkmasterrivals']"
0,"lol and now you cant see when blocked, best thing you can do is install a different browser  ","['lol', 'cant', 'see', 'blocked', 'best', 'thing', 'install', 'different', 'browser']"
0,something to remember as i head to  tonight   goodboy ,"['something', 'remember', 'head', 'tonight', 'goodboy']"
1," looking great today diane, it's not fair you're not on more   enough diane","['looking', 'great', 'today', 'diane', 'fair', 'enough', 'diane']"
0, one old fart to another  are you ever too tired to get up and go to bed?  allthetime,"['one', 'old', 'fart', 'another', 'ever', 'tired', 'get', 'go', 'bed', 'allthetime']"
0, not hating  me and  were just awesome ,"['hating', 'awesome']"
1,  but she was white! iow guilty of racism by fact of skin color  ferguson taught me that  ,"['white', 'iow', 'guilty', 'racism', 'fact', 'skin', 'color', 'ferguson', 'taught']"
1, guess the  bronut works best in combination with these  mentissues   wanna see this  'sneeze'  ,"['guess', 'bronut', 'work', 'best', 'combination', 'mentissues', 'wanna', 'see', 'sneeze']"
0,thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila,"['thts', 'impoxible', 'koz', 'late', 'kajwangs', 'brother', 'stil', 'alive', 'kan', 'occupy', 'seat', 'raila']"
1,    asked back to be models next month ,"['asked', 'back', 'model', 'next', 'month']"
0,  we're going to hotel vegas  it's a 1968 themed party ,"['going', 'hotel', 'vega', '1968', 'themed', 'party']"
1,rted that because yeah that totally makes sense ,"['rted', 'yeah', 'totally', 'make', 'sense']"
0, sports     carrick  replaces  fletcher as  man  united  vice  captain   via ,"['sport', 'carrick', 'replaces', 'fletcher', 'man', 'united', 'vice', 'captain', 'via']"
0, acceptable 2 hours to drive 30 miles cheshire manchester yesterday  northern powerhouse?,"['acceptable', '2', 'hour', 'drive', '30', 'mile', 'cheshire', 'manchester', 'yesterday', 'northern', 'powerhouse']"
1, at its core   trolls looking for  trolls  the second coming is soon   itm  noagenda ,"['core', 'troll', 'looking', 'troll', 'second', 'coming', 'soon', 'itm', 'noagenda']"
1,i can't wait to see how many pairs of beats headphones show up at the gym after christmas ,"['wait', 'see', 'many', 'pair', 'beat', 'headphone', 'show', 'gym', 'christmas']"
1,"oh look, we're having another storm in sydney   how unusual  ","['oh', 'look', 'another', 'storm', 'sydney', 'unusual']"
0,google's greatest travel hack will make flights much easier    tech  business,"['google', 'greatest', 'travel', 'hack', 'make', 'flight', 'much', 'easier', 'tech', 'business']"
1,  let the western bastards bank accounts freeze in the dark!   seewhatidid  readpeople,"['let', 'western', 'bastard', 'bank', 'account', 'freeze', 'dark', 'seewhatidid', 'readpeople']"
1," so happy i got an offer from trinity laban, i'd take greenwich over leeds any day leeds is where it's at  dancer  raised_hand  ","['happy', 'got', 'offer', 'trinity', 'laban', 'take', 'greenwich', 'leeds', 'day', 'leeds', 'dancer', 'raised_hand']"
0,35 amazing followers in the last week and there will be more tomorrow  growing with ,"['35', 'amazing', 'follower', 'last', 'week', 'tomorrow', 'growing']"
0,"jim's cookies won, nikki's killed, but everyone needs to go to  to enjoy  amazing pastries! ","['jim', 'cooky', 'nikki', 'killed', 'everyone', 'need', 'go', 'enjoy', 'amazing', 'pastry']"
1,my vision looks like this    just let me enjoy my first winter outside through a peep hole   growingwinter ,"['vision', 'look', 'like', 'let', 'enjoy', 'first', 'winter', 'outside', 'peep', 'hole', 'growingwinter']"
0," not surprised, it was epic ","['surprised', 'epic']"
0,"i do   speak  because i  want to  save  someone  i speak because i like  who am i  to save     
3459 0  vodka lime and lemonade is the one  ok_hand_sign  ok_hand_sign  ok_hand_sign  
3460 1 sneezing when you have to pee  jusygirlythings  
3461 1   i encourage you    to educated yourself"" ","['speak', 'want', 'save', 'someone', 'speak', 'like', 'save', '3459', '0', 'vodka', 'lime', 'lemonade', 'one', 'ok_hand_sign', 'ok_hand_sign', 'ok_hand_sign', '3460', '1', 'sneezing', 'pee', 'jusygirlythings', '3461', '1', 'encourage', 'educated']"
1,d 1 test first day  victory_hand   victory_hand     read  book      5555  doing  home  work  _ ,"['1', 'test', 'first', 'day', 'victory_hand', 'victory_hand', 'read', 'book', '5555', 'home', 'work', '_']"
0, celtics rt  jameer nelson will start in his return to orlando tonight  marcus smart will come off the bench ,"['celtic', 'rt', 'jameer', 'nelson', 'start', 'return', 'orlando', 'tonight', 'marcus', 'smart', 'come', 'bench']"
0,  teenanalcasting  what what is the creampie crusade?,"['teenanalcasting', 'creampie', 'crusade']"
1,i love the hypocrisy of the holidays  ,"['love', 'hypocrisy', 'holiday']"
1,another day in paradise haha ,"['another', 'day', 'paradise', 'haha']"
0, why? he has draft pick compensation tied to his name and is only six months younger ,"['draft', 'pick', 'compensation', 'tied', 'name', 'six', 'month', 'younger']"
1,the dude who told me money isn't everything is arguing with his son over money  in public  ,"['dude', 'told', 'money', 'everything', 'arguing', 'son', 'money', 'public']"
1, is when someone has been quite vocal against liberals but at the same time supports   ),"['someone', 'quite', 'vocal', 'liberal', 'time', 'support']"
0, vote who is the most underrated actor?   jimmy oters  got ter fame im,"['vote', 'underrated', 'actor', 'jimmy', 'oters', 'got', 'ter', 'fame', 'im']"
0,to be honest the tide was high at the beaches in  lagos and it got higher as the night crept up ,"['honest', 'tide', 'high', 'beach', 'lagos', 'got', 'higher', 'night', 'crept']"
0,  haha that's cool! i had a feeling i'd need a  considering the actual racist comments  keep up the good fight  ),"['haha', 'cool', 'feeling', 'need', 'considering', 'actual', 'racist', 'comment', 'keep', 'good', 'fight']"
0,my favorite new app is chicago's comedy scene (ccs_radio)  you should check it out   chicago  comedy,"['favorite', 'new', 'app', 'chicago', 'comedy', 'scene', 'ccs_radio', 'check', 'chicago', 'comedy']"
0,     for elrufai he represents the masses so it is our victory ,"['elrufai', 'represents', 'mass', 'victory']"
1," autoincorrect strikes again  ""   than it's worth "" ","['autoincorrect', 'strike', 'worth']"
0," excellent, respectful interview of  johnschneider    tomwopat last week! loved your lack of  ","['excellent', 'respectful', 'interview', 'johnschneider', 'tomwopat', 'last', 'week', 'loved', 'lack']"
1,"i have an ""attitude"" because you think you're hot shit at a buffet restuarant   lifegoals   sideworknazi","['attitude', 'think', 'hot', 'shit', 'buffet', 'restuarant', 'lifegoals', 'sideworknazi']"
1,turning in my paper then coming back home and studying  perfectday ,"['turning', 'paper', 'coming', 'back', 'home', 'studying', 'perfectday']"
1,constipated from eating nothing but shit for three weeks  ,"['constipated', 'eating', 'nothing', 'shit', 'three', 'week']"
0,is it friday?  heavy sigh  nooo  it is totally wednesday ! what a mess  wait 2 more days ,"['friday', 'heavy', 'sigh', 'nooo', 'totally', 'wednesday', 'mess', 'wait', '2', 'day']"
0,affiliate marketing blog post on the way but in the meantime some tips from the experts    howitworks  marketingnewbie,"['affiliate', 'marketing', 'blog', 'post', 'way', 'meantime', 'tip', 'expert', 'howitworks', 'marketingnewbie']"
1,my husband thinks i'm crazy because i taped my tape dispenser  hehe  i'm handy like that       ,"['husband', 'think', 'crazy', 'taped', 'tape', 'dispenser', 'hehe', 'handy', 'like']"
0," it took 4 5 hours but in the end, morosi was right and nightengale's sources were wrong ","['took', '4', '5', 'hour', 'end', 'morosi', 'right', 'nightengale', 'source', 'wrong']"
1,mama   a korean awards show that will be held in hong kong and will be headlined by an american artist ,"['mama', 'korean', 'award', 'show', 'held', 'hong', 'kong', 'headlined', 'american', 'artist']"
1,from    10 diktats from brussels that are ruining life in britain   ,"['10', 'diktats', 'brussels', 'ruining', 'life', 'britain']"
1,i'm so good at sight singing  ,"['good', 'sight', 'singing']"
1,"dear manila, i'm with your traffic twin   bangkok! yahooo  at sirat express way ","['dear', 'manila', 'traffic', 'twin', 'bangkok', 'yahooo', 'sirat', 'express', 'way']"
1,atheists celebrating christmas   ,"['atheist', 'celebrating', 'christmas']"
0,i hope i could recover from fever today  i need to start with strama  ,"['hope', 'could', 'recover', 'fever', 'today', 'need', 'start', 'strama']"
1,i feel the most comforted when the misinformed are the most vocal    pleasedontspeak,"['feel', 'comforted', 'misinformed', 'vocal', 'pleasedontspeak']"
0, it's no fair that u get to have a lie on   i'm up early for college and it's bloody freezing oncoming_bus  snowflake  snowman_without_snow  face_savouring_delicious_food    fair  lucky  duck,"['fair', 'u', 'get', 'lie', 'early', 'college', 'bloody', 'freezing', 'oncoming_bus', 'snowflake', 'snowman_without_snow', 'face_savouring_delicious_food', 'fair', 'lucky', 'duck']"
0, can you reveal what you were drinking now?,"['reveal', 'drinking']"
0,i'm hungover and i'll end up staying up until 4  '(,"['hungover', 'end', 'staying', '4']"
0," ha yeah which is your opinion, which like mine, means nothing  ) they're in ","['ha', 'yeah', 'opinion', 'like', 'mine', 'mean', 'nothing']"
0, ministers  criticised  over  train  deals ,"['minister', 'criticised', 'train', 'deal']"
1,well    that was a nice text to wake up to   ,"['well', 'nice', 'text', 'wake']"
1,"love how the adverts for the woman in black 2 say ""you won't sleep for weeks""   way to sell it to me  flushed_face     sheneverleft","['love', 'advert', 'woman', 'black', '2', 'say', 'sleep', 'week', 'way', 'sell', 'flushed_face', 'sheneverleft']"
1,"spiky popularity of the name ""spike"" in the u s  rt  baby name    dataviz source  ","['spiky', 'popularity', 'name', 'spike', 'u', 'rt', 'baby', 'name', 'dataviz', 'source']"
1,jfk baggage idiots accused of stealing shit right outa your luggage! shocked? ummmm so  they hire morons! put the army in there!,"['jfk', 'baggage', 'idiot', 'accused', 'stealing', 'shit', 'right', 'outa', 'luggage', 'shocked', 'ummmm', 'hire', 'moron', 'put', 'army']"
1," wait   there's a ""new wii u""? ","['wait', 'new', 'wii', 'u']"
1,perfect way to start off my morning ,"['perfect', 'way', 'start', 'morning']"
0,getting hit on by a tsa agent who thinks my first name is bowie  wifemeup ,"['getting', 'hit', 'tsa', 'agent', 'think', 'first', 'name', 'bowie', 'wifemeup']"
0, i'm hurt but i still love you,"['hurt', 'still', 'love']"
1,on a small diet  ,"['small', 'diet']"
1, we study hard    books  speak no evil_monkey    procrastinators  woman_with_bunny_ears ,"['study', 'hard', 'book', 'speak', 'evil_monkey', 'procrastinator', 'woman_with_bunny_ears']"
0,"feel bad, confused over ny cop controversy  that one is on camera   brown   so clear  love your neighbor","['feel', 'bad', 'confused', 'ny', 'cop', 'controversy', 'one', 'camera', 'brown', 'clear', 'love', 'neighbor']"
0, worst mobiles in india  every 1 looks the same  every model hangs from 4th day onwards   samsung   recommended,"['worst', 'mobile', 'india', 'every', '1', 'look', 'every', 'model', 'hang', '4th', 'day', 'onwards', 'samsung', 'recommended']"
1,that 2 hour sleep put me into hyper mode ,"['2', 'hour', 'sleep', 'put', 'hyper', 'mode']"
1,twirra is not a place  rt  twitter a place where virgins will be tweeting sexual   hoes will be forming saint    ,"['twirra', 'place', 'rt', 'twitter', 'place', 'virgin', 'tweeting', 'sexual', 'hoe', 'forming', 'saint']"
1,the grinch stole my sanity  via   lol  fun  funny  ,"['grinch', 'stole', 'sanity', 'via', 'lol', 'fun', 'funny']"
1,so despite the fact that i was up till 4 studying and had to wake up at 7 i think this day is going to be great  unamused_face  ,"['despite', 'fact', 'till', '4', 'studying', 'wake', '7', 'think', 'day', 'going', 'great', 'unamused_face']"
1,i was really happy to hear that all of the nbc hockey talking heads pointed out ovechkin's strong corsi    4 status this season  ,"['really', 'happy', 'hear', 'nbc', 'hockey', 'talking', 'head', 'pointed', 'ovechkin', 'strong', 'corsi', '4', 'status', 'season']"
0, usa  senate summary report on  cia detention programme must  be end of story    ,"['usa', 'senate', 'summary', 'report', 'cia', 'detention', 'programme', 'must', 'end', 'story']"
0," yup, more is definitely more!  fosho  merrycuteness","['yup', 'definitely', 'fosho', 'merrycuteness']"
0,this history essay is literally shitting on me ,"['history', 'essay', 'literally', 'shitting']"
1,i love waking up out of a dead sleep to two firetrucks blaring past my window   sleeping_face  fire_engine  ambulance ,"['love', 'waking', 'dead', 'sleep', 'two', 'firetrucks', 'blaring', 'past', 'window', 'sleeping_face', 'fire_engine', 'ambulance']"
1,i love being wide awake at 4am   insomnia  nosleepdecember,"['love', 'wide', 'awake', '4am', 'insomnia', 'nosleepdecember']"
1,thanks for appreciating me looking out of you and caring !! ,"['thanks', 'appreciating', 'looking', 'caring']"
0,ahhh winner and epik high   2014mama,"['ahhh', 'winner', 'epik', 'high', '2014mama']"
1,love being able to be comfortable in my own room smiling_face_with_open_mouth  thumbs_up_sign  ,"['love', 'able', 'comfortable', 'room', 'smiling_face_with_open_mouth', 'thumbs_up_sign']"
1, i can't stand watching a  ukvslou game with a louisville fan! they're as bad as steelers fans   bbn  ,"['stand', 'watching', 'ukvslou', 'game', 'louisville', 'fan', 'bad', 'steelers', 'fan', 'bbn']"
1,this photo of  's pool via  has really brightened up my morning     ,"['photo', 'pool', 'via', 'really', 'brightened', 'morning']"
0,  yea they keep bardgin in on stuff they dont even care for  get a hobby sjws!  also babymetal is nice   ,"['yea', 'keep', 'bardgin', 'stuff', 'dont', 'even', 'care', 'get', 'hobby', 'sjws', 'also', 'babymetal', 'nice']"
1,"can't believe ash made this, too funny  tolo   never  ","['believe', 'ash', 'made', 'funny', 'tolo', 'never']"
1,"this is very likely to end well  more vaccines is exactly what we need       "" health and human services    ","['likely', 'end', 'well', 'vaccine', 'exactly', 'need', 'health', 'human', 'service']"
1,i love not sleeping  it's the best  ,"['love', 'sleeping', 'best']"
1,i cant even watch anime in japan    ,"['cant', 'even', 'watch', 'anime', 'japan']"
0,finally went to the doctor and feeling so much better ,"['finally', 'went', 'doctor', 'feeling', 'much', 'better']"
1,"  we've grinded for our gear and now they're worthless, thank you ","['grinded', 'gear', 'worthless', 'thank']"
1,thank u to all u beautiful ppl that talk extra loud when i'm trying to watch tv i love you guys so much   srslyofallrooms,"['thank', 'u', 'u', 'beautiful', 'ppl', 'talk', 'extra', 'loud', 'trying', 'watch', 'tv', 'love', 'guy', 'much', 'srslyofallrooms']"
0, you can have results or excuses not both ,"['result', 'excuse']"
1,"got up early to get the earlier bus ,   i miss it!! now i have to wait   well this day is starting off wonderful   ","['got', 'early', 'get', 'earlier', 'bus', 'miss', 'wait', 'well', 'day', 'starting', 'wonderful']"
1,"well today is off to a great start, might as well be monday ","['well', 'today', 'great', 'start', 'might', 'well', 'monday']"
1," wow, so now things are going to change? never heard that before from the opposition  please vote, it works so well ","['wow', 'thing', 'going', 'change', 'never', 'heard', 'opposition', 'please', 'vote', 'work', 'well']"
1," personal protection, 2nd amendment  nothing to see here    smfh","['personal', 'protection', '2nd', 'amendment', 'nothing', 'see', 'smfh']"
1, just abt 2 say d same   ) i'm not sure whether oxford brookes uni is part of oxford uni  yet his cv is impressive still!,"['abt', '2', 'say', 'sure', 'whether', 'oxford', 'brooke', 'uni', 'part', 'oxford', 'uni', 'yet', 'cv', 'impressive', 'still']"
1,i just loooove arguing with the insurance company  ,"['loooove', 'arguing', 'insurance', 'company']"
0,but the usa hippa laws prohibit the psychiatrist from releasing that info  ,"['usa', 'hippa', 'law', 'prohibit', 'psychiatrist', 'releasing', 'info']"
1," no, there 'only' are some finnish  snipers, working with the fascists in kyiv! nice guys, !","['finnish', 'sniper', 'working', 'fascist', 'kyiv', 'nice', 'guy']"
0,my dorm is actually really creepy when i'm the only one in it     confounded_face ,"['dorm', 'actually', 'really', 'creepy', 'one', 'confounded_face']"
0,beautiful day for climbing mountains      newzealand  earnaview ,"['beautiful', 'day', 'climbing', 'mountain', 'newzealand', 'earnaview']"
0,im in some place where the word 'job' means stealing,"['im', 'place', 'word', 'job', 'mean', 'stealing']"
0,i think tori is actually my favorite human being on this earth tbh,"['think', 'torus', 'actually', 'favorite', 'human', 'earth', 'tbh']"
0, yes they're all are our brothers sisters when you speak that way you are  our father in heaven child either,"['yes', 'brother', 'sister', 'speak', 'way', 'father', 'heaven', 'child', 'either']"
1,  no reply  what a surprise  ,"['reply', 'surprise']"
1,  big gulps for health care  ,"['big', 'gulp', 'health', 'care']"
0,"amen, that's due to them  having respect for themselves  ","['amen', 'due', 'respect']"
1, oh yeah!!! 2nd  d  holdtheapplause hahaha lol   33,"['oh', 'yeah', '2nd', 'holdtheapplause', 'hahaha', 'lol', '33']"
0,finals are over! stress free   cant wait!!! airplane   heavy_black_heart   christmas_tree ,"['final', 'stress', 'free', 'cant', 'wait', 'airplane', 'heavy_black_heart', 'christmas_tree']"
0,never expected you would lie as much as you do back when i first encountered you   ,"['never', 'expected', 'would', 'lie', 'much', 'back', 'first', 'encountered']"
1, fan freakin tastic! can't wait ,"['fan', 'freakin', 'tastic', 'wait']"
1,there was a point where the effort was coming in only one direction  i left and that there was a 180  change in direction ,"['point', 'effort', 'coming', 'one', 'direction', 'left', '180', 'change', 'direction']"
1,absolutely great having no lesson from half 10 until half 3 today   zzzz,"['absolutely', 'great', 'lesson', 'half', '10', 'half', '3', 'today', 'zzzz']"
1,"grandad is watching absolute shit on the telly  no seriously, it's on a channel i've never even heard of?!  funchristmas !","['grandad', 'watching', 'absolute', 'shit', 'telly', 'seriously', 'channel', 'never', 'even', 'heard', 'funchristmas']"
0,nobody can deny this   career  gita such a  profound word  ,"['nobody', 'deny', 'career', 'gita', 'profound', 'word']"
0,its only been 30 mins in class n i already wana kio myself  a mornin person,"['30', 'min', 'class', 'n', 'already', 'wana', 'kio', 'mornin', 'person']"
1,    actually i believe henry is undefeated on turf in   ,"['actually', 'believe', 'henry', 'undefeated', 'turf']"
1,"'all we do is eat, watch movies and kick the shit out of each other'  face_with_tears_of_joy   relationshipgoalsaccomplished ","['eat', 'watch', 'movie', 'kick', 'shit', 'face_with_tears_of_joy', 'relationshipgoalsaccomplished']"
0,just in case you thought you had a blankety blank job check out this guy   2a   happynewyear  ,"['case', 'thought', 'blankety', 'blank', 'job', 'check', 'guy', '2a', 'happynewyear']"
0,"     yes, you are but it also shows your ignorance , and hate ","['yes', 'also', 'show', 'ignorance', 'hate']"
0,"  wow  catch up with the news  ""false intelligence"" found to be not false  see wikileaks and other sources ","['wow', 'catch', 'news', 'false', 'intelligence', 'found', 'false', 'see', 'wikileaks', 'source']"
1," is that  calling that show a train wreck   way to respect the guest, guys","['calling', 'show', 'train', 'wreck', 'way', 'respect', 'guest', 'guy']"
1,everyone is broken  some of 'em are so good to hide it  so good until i want to punch them in the face  ,"['everyone', 'broken', 'em', 'good', 'hide', 'good', 'want', 'punch', 'face']"
1,here's the final episode of  minecraft  hardcore survival    we die while trying to get a sustainable food source ,"['final', 'episode', 'minecraft', 'hardcore', 'survival', 'die', 'trying', 'get', 'sustainable', 'food', 'source']"
0, i guess i'm the one who supposed to say that  ,"['guess', 'one', 'supposed', 'say']"
1, i think i can make it  aaaawww       ,"['think', 'make', 'aaaawww']"
0,shameless' accounting firms make vast sums advising rich on how to rip off taxpayers   accounting chief    ,"['shameless', 'accounting', 'firm', 'make', 'vast', 'sum', 'advising', 'rich', 'rip', 'taxpayer', 'accounting', 'chief']"
0,"  if accurate, v sad indeed","['accurate', 'v', 'sad', 'indeed']"
0,    true that! we just keep giving them  money_bag  with no return  charity,"['true', 'keep', 'giving', 'money_bag', 'return', 'charity']"
0, getting  married  was  jolie's  biggest  moment  of  the  year!  but  this     hollywood actor and filmmaker    ,"['getting', 'married', 'jolie', 'biggest', 'moment', 'year', 'hollywood', 'actor', 'filmmaker']"
0, cdc    enough  patients  getting  flu  shots  this  year  (healthday news)   fewer than half of americans have    ,"['cdc', 'enough', 'patient', 'getting', 'flu', 'shot', 'year', 'healthday', 'news', 'fewer', 'half', 'american']"
1, get ready for another one on saturday ,"['get', 'ready', 'another', 'one', 'saturday']"
1,tnt replaying the cavs knicks game   maybe the knicks will win this time ,"['tnt', 'replaying', 'cavs', 'knicks', 'game', 'maybe', 'knicks', 'win', 'time']"
0," ""? depression and  abuse are sadly a part of many people's testimonies my monster of a secret    damonleroi","['depression', 'abuse', 'sadly', 'part', 'many', 'people', 'testimony', 'monster', 'secret', 'damonleroi']"
1, i mean that all matter this game ,"['mean', 'matter', 'game']"
0,worked both jobs between 545am and 830pm w 15 minutes between jobs  already planned to sleep immediately after work tomorrow ,"['worked', 'job', '545am', '830pm', 'w', '15', 'minute', 'job', 'already', 'planned', 'sleep', 'immediately', 'work', 'tomorrow']"
0,don't give up what you want most for what you want now   inspiration  motivationalquotes  startup,"['give', 'want', 'want', 'inspiration', 'motivationalquotes', 'startup']"
0, i'm smarter than most people who lie to me  i have fun picking the holes in their stories ,"['smarter', 'people', 'lie', 'fun', 'picking', 'hole', 'story']"
0,farting like the world is ending,"['farting', 'like', 'world', 'ending']"
1,lol at docs who don't know what they're doing    fuckthat,"['lol', 'doc', 'know', 'fuckthat']"
1,stuck in the traffic at 7 55am  yuppy       happytuesday,"['stuck', 'traffic', '7', '55am', 'yuppy', 'happytuesday']"
0,being average will only get you average results ,"['average', 'get', 'average', 'result']"
1, in  iowa  anti union governor  branstad having inauguration   ball at  communitychoice credit union center  a slap to  afscme  homan,"['iowa', 'anti', 'union', 'governor', 'branstad', 'inauguration', 'ball', 'communitychoice', 'credit', 'union', 'center', 'slap', 'afscme', 'homan']"
0,i guess we're getting timed on who we can spend time with ,"['guess', 'getting', 'timed', 'spend', 'time']"
0," newjob urgent contract   assurance manager   private banking, singapore   not specified, singapore  specifie    ","['newjob', 'urgent', 'contract', 'assurance', 'manager', 'private', 'banking', 'singapore', 'specified', 'singapore', 'specifie']"
1,shout outs to the guy who took a shower in 1 million before heading out  the whole bus thanks you ,"['shout', 'out', 'guy', 'took', 'shower', '1', 'million', 'heading', 'whole', 'bus', 'thanks']"
1,"  it's christmas, one of the few days off i get during the year and i can't even sign into my xbox one   typical ","['christmas', 'one', 'day', 'get', 'year', 'even', 'sign', 'xbox', 'one', 'typical']"
1,two people got me socks  clutch af  ,"['two', 'people', 'got', 'sock', 'clutch', 'af']"
0," i think thats what made me confused, i was too dazed","['think', 'thats', 'made', 'confused', 'dazed']"
